task_id,workflow_id,node_id,node_class,seed,tier,memory_strategy,condition,workflow_depth,workflow_category,base_input_tokens,memory_tokens_injected,output_tokens,cost_inference,cost_injection,cost_miss_penalty,cost_accum,cost_total,warm_hit,fallback_used,retrieval_latency_ms,answer_correct,required_topics_recall,cache_read_tokens,cache_creation_tokens,end_to_end_ms,model_id
T015,T015-H-7-41db0b,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,223,110,151,0.0009780000000000001,0.00010999999999999999,0.0,0.0,0.0010880000000000002,False,False,0.5327500402927399,True,0.75,0,0,1173.5916250618175,claude-haiku-4-5-20251001
T015,T015-H-7-41db0b,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,502,267,300,0.006006000000000001,0.0008010000000000001,0.0,0.0,0.0068070000000000006,True,False,1.0589159792289138,False,0.25,0,0,10391.72045799205,claude-sonnet-4-6
T016,T016-H-7-404891,extract,extract,7,haiku,warm-shared,H,1,Billing,65,0,120,0.000665,0.0,0.0,0.0,0.000665,False,True,0.04112499300390482,True,1.0,0,0,1576.0697080404498,claude-haiku-4-5-20251001
T016,T016-H-7-404891,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,222,129,117,0.000807,0.000129,0.0,0.0,0.000936,False,False,0.4063340020366013,True,1.0,0,0,1084.65625095414,claude-haiku-4-5-20251001
T016,T016-H-7-404891,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,479,252,300,0.0059370000000000004,0.000756,0.0,0.0,0.006693,True,False,1.0140410158783197,False,0.0,0,0,5594.9505410389975,claude-sonnet-4-6
T017,T017-H-7-4398b5,extract,extract,7,haiku,warm-shared,H,1,Billing,76,0,141,0.000781,0.0,0.0,0.0,0.000781,False,True,0.04137499490752816,True,1.0,0,0,2076.413709030021,claude-haiku-4-5-20251001
T017,T017-H-7-4398b5,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,238,150,300,0.001738,0.00015,0.0,0.0,0.001888,False,False,0.7013750146143138,False,0.8,0,0,3524.3753750110045,claude-haiku-4-5-20251001
T017,T017-H-7-4398b5,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,536,387,300,0.006108000000000001,0.001161,0.0,0.0,0.007269,True,False,1.3137080240994692,True,0.8,0,0,5324.577916995622,claude-sonnet-4-6
T017,T017-H-7-4398b5,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,597,523,299,0.002092,0.000523,0.0,0.0,0.002615,True,False,1.87933404231444,True,0.6,0,0,4050.3384170588106,claude-haiku-4-5-20251001
T018,T018-H-7-7deef2,extract,extract,7,haiku,warm-shared,H,1,Billing,69,0,172,0.0009290000000000001,0.0,0.0,0.0,0.0009290000000000001,False,True,0.11300004553049803,True,1.0,0,0,2408.3442920818925,claude-haiku-4-5-20251001
T018,T018-H-7-7deef2,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,217,131,235,0.001392,0.00013099999999999999,0.0,0.0,0.001523,False,False,0.31458301236853004,True,0.5,0,0,1851.0521239950322,claude-haiku-4-5-20251001
T018,T018-H-7-7deef2,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,496,322,300,0.005988,0.0009660000000000001,0.0,0.0,0.006954,True,False,0.7727919728495181,False,0.25,0,0,8879.670708964113,claude-sonnet-4-6
T018,T018-H-7-7deef2,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,536,451,300,0.002036,0.00045099999999999996,0.0,0.0,0.002487,True,False,1.0400829487480223,True,1.0,0,0,3766.627916949801,claude-haiku-4-5-20251001
T019,T019-H-7-3386f2,extract,extract,7,haiku,warm-shared,H,1,Billing,76,0,195,0.001051,0.0,0.0,0.0,0.001051,False,True,0.045625027269124985,True,0.75,0,0,2561.9015840347856,claude-haiku-4-5-20251001
T019,T019-H-7-3386f2,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,233,159,300,0.001733,0.000159,0.0,0.0,0.001892,False,False,0.3346659941598773,False,0.5,0,0,1899.7716659796424,claude-haiku-4-5-20251001
T019,T019-H-7-3386f2,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,521,359,300,0.006063000000000001,0.001077,0.0,0.0,0.0071400000000000005,True,False,1.490791968535632,False,0.0,0,0,4790.632791991811,claude-sonnet-4-6
T019,T019-H-7-3386f2,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,572,505,300,0.002072,0.000505,0.0,0.0,0.0025770000000000003,True,False,2.3023749818094075,False,0.25,0,0,3858.394249982666,claude-haiku-4-5-20251001
T020,T020-H-7-3622c1,extract,extract,7,haiku,warm-shared,H,1,Billing,67,0,171,0.0009220000000000001,0.0,0.0,0.0,0.0009220000000000001,False,True,0.09229104034602642,True,1.0,0,0,2133.8003739947453,claude-haiku-4-5-20251001
T020,T020-H-7-3622c1,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,219,140,300,0.001719,0.00014,0.0,0.0,0.001859,False,False,0.6171250133775175,False,0.25,0,0,2207.2295409743674,claude-haiku-4-5-20251001
T020,T020-H-7-3622c1,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,492,337,300,0.005976,0.001011,0.0,0.0,0.006987,True,False,1.2147080269642174,True,0.75,0,0,5224.612249992788,claude-sonnet-4-6
T020,T020-H-7-3622c1,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,536,494,300,0.002036,0.000494,0.0,0.0,0.00253,True,False,0.8917080122046173,True,0.75,0,0,3547.3791240365244,claude-haiku-4-5-20251001
T021,T021-H-7-94085b,extract,extract,7,haiku,warm-shared,H,1,Billing,71,0,258,0.0013610000000000002,0.0,0.0,0.0,0.0013610000000000002,False,True,0.05099998088553548,True,1.0,0,0,3400.4234169842675,claude-haiku-4-5-20251001
T021,T021-H-7-94085b,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,225,147,237,0.00141,0.000147,0.0,0.0,0.001557,False,False,1.172332966234535,True,0.5,0,0,1741.9273749692366,claude-haiku-4-5-20251001
T021,T021-H-7-94085b,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,509,354,300,0.006027000000000001,0.001062,0.0,0.0,0.0070890000000000016,True,False,1.2671250151470304,False,0.0,0,0,4705.151166010182,claude-sonnet-4-6
T021,T021-H-7-94085b,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,607,571,300,0.002107,0.000571,0.0,0.0,0.002678,True,False,1.3252909993752837,False,0.5,0,0,3226.630831952207,claude-haiku-4-5-20251001
T022,T022-H-7-8f7fad,extract,extract,7,haiku,warm-shared,H,1,Billing,73,0,184,0.000993,0.0,0.0,0.0,0.000993,False,True,0.04091695882380009,False,0.5,0,0,2825.4071259871125,claude-haiku-4-5-20251001
T022,T022-H-7-8f7fad,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,224,149,212,0.0012840000000000002,0.000149,0.0,0.0,0.0014330000000000002,False,False,2.303374989423901,True,0.5,0,0,1825.3248749533668,claude-haiku-4-5-20251001
T022,T022-H-7-8f7fad,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,506,353,300,0.006018000000000001,0.001059,0.0,0.0,0.007077000000000001,True,False,1.1397089692763984,False,0.25,0,0,5538.764541968703,claude-sonnet-4-6
T022,T022-H-7-8f7fad,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,552,493,300,0.002052,0.000493,0.0,0.0,0.002545,True,False,1.3526250259019434,True,0.75,0,0,4466.312833072152,claude-haiku-4-5-20251001
T023,T023-H-7-bda22d,extract,extract,7,haiku,warm-shared,H,1,Billing,70,0,200,0.00107,0.0,0.0,0.0,0.00107,False,True,0.04441599594429135,True,1.0,0,0,2165.0483739795163,claude-haiku-4-5-20251001
T023,T023-H-7-bda22d,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,228,145,293,0.001693,0.000145,0.0,0.0,0.001838,False,False,0.44762500328943133,True,0.75,0,0,2375.6042920285836,claude-haiku-4-5-20251001
T023,T023-H-7-bda22d,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,507,363,300,0.006021,0.0010890000000000001,0.0,0.0,0.00711,True,False,0.8462500409223139,False,0.0,0,0,5014.138083090074,claude-sonnet-4-6
T023,T023-H-7-bda22d,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,553,513,300,0.002053,0.000513,0.0,0.0,0.002566,True,False,0.956667005084455,False,0.5,0,0,3897.5807919632643,claude-haiku-4-5-20251001
T024,T024-H-7-b05de3,extract,extract,7,haiku,warm-shared,H,1,Billing,68,0,231,0.001223,0.0,0.0,0.0,0.001223,False,True,0.047667010221630335,True,0.75,0,0,2927.9124590102583,claude-haiku-4-5-20251001
T024,T024-H-7-b05de3,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,225,149,188,0.001165,0.000149,0.0,0.0,0.001314,False,False,0.44716597767546773,True,0.75,0,0,2926.0555409709923,claude-haiku-4-5-20251001
T024,T024-H-7-b05de3,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,498,343,300,0.005994000000000001,0.001029,0.0,0.0,0.0070230000000000015,True,False,0.985582999419421,False,0.5,0,0,6127.2522489889525,claude-sonnet-4-6
T024,T024-H-7-b05de3,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,545,484,300,0.002045,0.000484,0.0,0.0,0.002529,True,False,0.9829589980654418,False,0.5,0,0,4522.328999999445,claude-haiku-4-5-20251001
T025,T025-H-7-0cb9b4,extract,extract,7,haiku,warm-shared,H,1,Billing,73,0,152,0.0008330000000000001,0.0,0.0,0.0,0.0008330000000000001,False,True,0.0479590380564332,True,0.8,0,0,4164.260709017981,claude-haiku-4-5-20251001
T025,T025-H-7-0cb9b4,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,223,140,272,0.0015830000000000002,0.00014,0.0,0.0,0.0017230000000000001,False,False,0.3536249860189855,False,0.4,0,0,2010.3063749847934,claude-haiku-4-5-20251001
T025,T025-H-7-0cb9b4,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,504,340,300,0.006012000000000001,0.00102,0.0,0.0,0.007032000000000001,True,False,0.9337090305052698,True,0.6,0,0,5604.654293041676,claude-sonnet-4-6
T025,T025-H-7-0cb9b4,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,544,473,300,0.002044,0.000473,0.0,0.0,0.0025169999999999997,True,False,1.0313750244677067,False,0.4,0,0,3242.8645829786547,claude-haiku-4-5-20251001
T025,T025-H-7-0cb9b4,cross-recon,cross-recon,7,haiku,warm-shared,H,5,Billing,583,615,300,0.0020829999999999998,0.000615,0.0,0.0,0.002698,True,False,0.9862079750746489,True,0.8,0,0,3632.284040970262,claude-haiku-4-5-20251001
T026,T026-H-7-c1dd65,extract,extract,7,haiku,warm-shared,H,1,Billing,73,0,271,0.001428,0.0,0.0,0.0,0.001428,False,True,0.041624996811151505,True,1.0,0,0,3453.4987499937415,claude-haiku-4-5-20251001
T026,T026-H-7-c1dd65,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,228,156,300,0.001728,0.000156,0.0,0.0,0.0018839999999999998,False,False,4.062291991431266,False,0.5,0,0,2185.4366670013405,claude-haiku-4-5-20251001
T026,T026-H-7-c1dd65,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,518,367,300,0.006054,0.001101,0.0,0.0,0.007155,True,False,0.7582079851999879,False,0.5,0,0,5494.472458027303,claude-sonnet-4-6
T026,T026-H-7-c1dd65,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,577,501,300,0.002077,0.0005009999999999999,0.0,0.0,0.0025779999999999996,True,False,1.255915965884924,False,0.5,0,0,4249.236456933431,claude-haiku-4-5-20251001
T026,T026-H-7-c1dd65,cross-recon,cross-recon,7,haiku,warm-shared,H,5,Billing,608,623,300,0.002108,0.000623,0.0,0.0,0.002731,True,False,1.0234169894829392,True,0.75,0,0,3761.8824999663047,claude-haiku-4-5-20251001
T027,T027-H-7-13f24e,extract,extract,7,haiku,warm-shared,H,1,Billing,73,0,243,0.001288,0.0,0.0,0.0,0.001288,False,True,0.08262501796707511,True,0.75,0,0,2995.3276669839397,claude-haiku-4-5-20251001
T027,T027-H-7-13f24e,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,228,143,300,0.001728,0.000143,0.0,0.0,0.0018709999999999998,False,False,0.7589589804410934,False,0.25,0,0,7586.066625954118,claude-haiku-4-5-20251001
T027,T027-H-7-13f24e,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,528,382,300,0.006084000000000001,0.001146,0.0,0.0,0.007230000000000001,True,False,1.0590000310912728,False,0.0,0,0,6978.822042001411,claude-sonnet-4-6
T027,T027-H-7-13f24e,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,580,553,299,0.002075,0.000553,0.0,0.0,0.002628,True,False,1.0577499633654952,False,0.5,0,0,3663.464874960482,claude-haiku-4-5-20251001
T027,T027-H-7-13f24e,cross-recon,cross-recon,7,haiku,warm-shared,H,5,Billing,613,676,300,0.002113,0.000676,0.0,0.0,0.002789,True,False,2.8062500059604645,True,0.75,0,0,4017.492333019618,claude-haiku-4-5-20251001
T028,T028-H-7-47e63a,extract,extract,7,haiku,warm-shared,H,1,Billing,71,0,203,0.0010860000000000002,0.0,0.0,0.0,0.0010860000000000002,False,True,0.08283398346975446,True,1.0,0,0,3142.572583979927,claude-haiku-4-5-20251001
T028,T028-H-7-47e63a,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,228,145,300,0.001728,0.000145,0.0,0.0,0.0018729999999999999,False,False,0.31883298652246594,False,0.25,0,0,2054.6347909839824,claude-haiku-4-5-20251001
T028,T028-H-7-47e63a,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,508,358,300,0.006024000000000001,0.001074,0.0,0.0,0.007098000000000001,True,False,1.768208050634712,False,0.25,0,0,5178.201583039481,claude-sonnet-4-6
T028,T028-H-7-47e63a,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,570,536,300,0.00207,0.000536,0.0,0.0,0.002606,True,False,0.9556669974699616,True,1.0,0,0,3561.518749978859,claude-haiku-4-5-20251001
T028,T028-H-7-47e63a,cross-recon,cross-recon,7,haiku,warm-shared,H,5,Billing,609,668,300,0.0021089999999999998,0.000668,0.0,0.0,0.002777,True,False,1.0022500064224005,True,0.75,0,0,3238.167166011408,claude-haiku-4-5-20251001
T029,T029-H-7-9eb7f2,extract,extract,7,haiku,warm-shared,H,1,Billing,76,0,155,0.0008510000000000001,0.0,0.0,0.0,0.0008510000000000001,False,True,0.05991599755361676,True,0.8,0,0,1805.484999960754,claude-haiku-4-5-20251001
T029,T029-H-7-9eb7f2,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,239,154,300,0.001739,0.000154,0.0,0.0,0.0018930000000000002,False,False,0.4140420351177454,False,0.8,0,0,2236.0588340088725,claude-haiku-4-5-20251001
T029,T029-H-7-9eb7f2,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,514,352,300,0.0060420000000000005,0.001056,0.0,0.0,0.007098,True,False,1.7014170298352838,False,0.4,0,0,5713.194834068418,claude-sonnet-4-6
T029,T029-H-7-9eb7f2,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,560,485,300,0.00206,0.00048499999999999997,0.0,0.0,0.0025450000000000004,True,False,1.318999973591417,True,0.6,0,0,3975.112707936205,claude-haiku-4-5-20251001
T029,T029-H-7-9eb7f2,cross-recon,cross-recon,7,haiku,warm-shared,H,5,Billing,607,627,300,0.002107,0.000627,0.0,0.0,0.002734,True,False,1.3817910221405327,True,0.8,0,0,3854.7365000122227,claude-haiku-4-5-20251001
T030,T030-H-7-2d1c00,extract,extract,7,haiku,warm-shared,H,1,Billing,72,0,217,0.001157,0.0,0.0,0.0,0.001157,False,True,0.06487499922513962,True,1.0,0,0,3019.7770840022713,claude-haiku-4-5-20251001
T030,T030-H-7-2d1c00,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,231,144,300,0.001731,0.000144,0.0,0.0,0.001875,False,False,0.3813750226981938,False,0.25,0,0,5591.246708994731,claude-haiku-4-5-20251001
T030,T030-H-7-2d1c00,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,511,346,300,0.006033,0.001038,0.0,0.0,0.007071,True,False,1.6705410089343786,False,0.0,0,0,5328.277332999278,claude-sonnet-4-6
T030,T030-H-7-2d1c00,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,562,511,299,0.002057,0.000511,0.0,0.0,0.002568,True,False,0.8611659868620336,True,1.0,0,0,3833.1124159740284,claude-haiku-4-5-20251001
T030,T030-H-7-2d1c00,cross-recon,cross-recon,7,haiku,warm-shared,H,5,Billing,598,639,300,0.002098,0.0006389999999999999,0.0,0.0,0.002737,True,False,1.4940419932827353,False,0.25,0,0,3451.039459032472,claude-haiku-4-5-20251001
T031,T031-H-7-e0a66c,extract,extract,7,haiku,warm-shared,H,1,Billing,71,0,214,0.001141,0.0,0.0,0.0,0.001141,False,True,0.04583294503390789,True,0.8,0,0,2802.297124930192,claude-haiku-4-5-20251001
T031,T031-H-7-e0a66c,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,227,154,300,0.001727,0.000154,0.0,0.0,0.001881,False,False,0.4539579967968166,False,0.4,0,0,2589.812249992974,claude-haiku-4-5-20251001
T031,T031-H-7-e0a66c,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,516,376,300,0.006048,0.001128,0.0,0.0,0.007176,True,False,1.7327499808743596,False,0.4,0,0,5441.069166990928,claude-sonnet-4-6
T031,T031-H-7-e0a66c,policy-check,policy-check,7,haiku,warm-shared,H,4,Billing,562,502,300,0.002062,0.000502,0.0,0.0,0.002564,True,False,1.0233749635517597,False,0.4,0,0,4085.3916249470785,claude-haiku-4-5-20251001
T031,T031-H-7-e0a66c,cross-recon,cross-recon,7,haiku,warm-shared,H,5,Billing,594,625,300,0.002094,0.000625,0.0,0.0,0.002719,True,False,0.9521659812889993,True,0.6,0,0,3506.5624159760773,claude-haiku-4-5-20251001
T032,T032-H-7-c02767,extract,extract,7,haiku,warm-shared,H,1,Billing,74,0,229,0.0012190000000000002,0.0,0.0,0.0,0.0012190000000000002,False,True,0.036415993236005306,True,1.0,0,0,3155.0818320247345,claude-haiku-4-5-20251001
T032,T032-H-7-c02767,sql-gen,sql-gen,7,haiku,full-history,H,2,Billing,231,143,300,0.001731,0.000143,0.0,0.0,0.0018739999999999998,False,False,0.372458016499877,False,0.4,0,0,2801.228041993454,claude-haiku-4-5-20251001
T032,T032-H-7-c02767,billing-recon,billing-recon,7,sonnet,warm-shared,H,3,Billing,520,360,300,0.00606,0.00108,0.0,0.0,0.0071400000000000005,True,False,1.9572500023059547,False,0.0,0,0,6549.294666969217,claude-sonnet-4-6
